image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16,image17,image18,image19,image20,bbox1,bbox2,bbox3,bbox4,bbox5,bbox6,bbox7,bbox8,bbox9,bbox10,bbox11,bbox12,bbox13,bbox14,bbox15,bbox16,bbox17,bbox18,bbox19,bbox20,bbox_type1,bbox_type2,bbox_type3,bbox_type4,bbox_type5,bbox_type6,bbox_type7,bbox_type8,bbox_type9,bbox_type10,bbox_type11,bbox_type12,bbox_type13,bbox_type14,bbox_type15,bbox_type16,bbox_type17,bbox_type18,bbox_type19,bbox_type20
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1675_2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001071.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1912_2012_000849.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1991_2008_004482.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1085_2011_002301.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002526.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002818.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003016.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1984_2010_003854.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/349_2010_003146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_000383.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1741_2010_003822.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005168.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/267_2008_006000.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1387_2011_001928.jpg,"[[110, 44, 147, 311]]","[[85, 398, 167, 26]]","[[109.0, 33.0, 332.0, 342.0]]","[[31, 22, 341, 431]]","[[167.0, 59.0, 72.0, 227.0]]","[[246.0, 104.0, 28.0, 99.0]]","[[263.0, 170.0, 103.0, 76.0]]","[[93, 443, 151, 17]]","[[135.0, 1.25, 100.0, 189.375]]","[[265.0, 74.375, 67.5, 46.25]]","[[22, 124, 193, 267]]","[[309.375, 180.0, 26.875, 45.625]]","[[324.375, -7.5, 36.875, 113.125]]","[[112, 182, 119, 128]]","[[260, 70, 83, 303]]","[[200, 14, 92, 420]]","[[222.0, 113.0, 71.0, 139.0]]","[[363.0, 356.0, 13.0, 19.0]]","[[1, 127, 281, 229]]","[[35, 51, 188, 411]]",random,random,gt,random,gt,gt,gt,random,human,human,random,human,human,random,random,random,gt,gt,random,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/349_2010_003146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003903.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001525.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/692_2011_003424.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_001926.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_006786.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/401_2010_003665.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000109.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1496_2008_003395.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_006900.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/213_2011_001392.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_003529.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/266_2011_001891.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_002316.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003403.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000914.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1474_2010_006411.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002526.jpg,"[[33.0, 54.99999999999999, 179.51999999999998, 170.72]]","[[252.0, 140.0, 156.0, 235.0]]","[[122.5, 161.25, 10.625, 27.5]]","[[355.0, 233.0, 145.0, 142.0]]","[[1.0, 30.0, 204.0, 394.0]]","[[10.0, 74.375, 166.25, 250.0]]","[[82.0, 1.0, 242.0, 357.0]]","[[58.75, 18.125, 406.25, 318.125]]","[[293.0, 70.0, 127.0, 127.0]]","[[113.0, 364.0, 153.0, 129.0]]","[[88.0, 225.0, 94.0, 129.0]]","[[44.0, 238.0, 82.0, 60.0]]","[[94.0, 45.0, 240.0, 260.0]]","[[84, 56, 168, 233]]","[[241.0, 87.0, 74.0, 38.0]]","[[382.0, 186.0, 118.0, 214.0]]","[[69, 41, 22, 270]]","[[217.05124999999998, 83.48124999999999, 126.80125, 111.91]]","[[170.0, 188.0, 75.0, 152.0]]","[[387.0, 186.0, 34.0, 14.0]]",human,gt,human,gt,gt,human,gt,human,gt,human,human,human,gt,random,gt,gt,random,human,gt,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003016.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/516_2011_007132.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1991_2008_004482.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001267.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_006562.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000914.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1321_2011_004866.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002578.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_000283.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_000383.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_006842.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1323_2008_007185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/692_2011_003424.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002818.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/269_2008_000400.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008543.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/440_2008_001461.jpg,"[[60.0, 165.625, 151.25, 98.75]]","[[266.0, 84.0, 52.0, 34.0]]","[[161.875, 165.0, 24.375, 30.0]]","[[119.0, 51.0, 290.0, 324.0]]","[[1.0, 125.0, 58.0, 250.0]]","[[92, 93, 252, 355]]","[[59.0, 1.0, 280.0, 374.0]]","[[6.76875, 46.027499999999996, 212.53875, 242.77249999999998]]","[[228.0, 95.0, 99.0, 129.0]]","[[237, 106, 136, 304]]","[[-3.125, 82.5, 97.5, 126.875]]","[[373.0, 333.0, 9.0, 24.0]]","[[139.0, 106.0, 139.0, 185.0]]","[[15, 113, 261, 385]]","[[11, 160, 317, 46]]","[[210, 55, 181, 416]]","[[1.0, 191.0, 25.0, 28.0]]","[[75, 15, 40, 453]]","[[356.25, 188.75, 118.75, 115.625]]","[[2, 12, 346, 191]]",human,gt,human,gt,gt,random,gt,human,gt,random,human,gt,gt,random,random,random,gt,random,human,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1998_2012_001171.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1303_2010_000590.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1496_2008_003395.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000466.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/349_2010_003146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/504_2011_001655.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/945_2010_001768.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_005141.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1777_2008_003967.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/269_2008_000400.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003651.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/516_2011_007132.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1991_2008_004482.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005970.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001525.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1210_2010_001312.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002526.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000109.jpg,"[[370.625, 136.875, 10.0, 31.875]]","[[43, 139, 416, 150]]","[[15, 158, 400, 116]]","[[22, 193, 239, 185]]","[[3.0, 1.0, 325.0, 287.0]]","[[18, 28, 314, 370]]","[[23.0, 159.0, 82.0, 64.0]]","[[-18.125, 191.25, 408.125, 155.625]]","[[106.875, 66.25, 325.0, 302.5]]","[[202.5, 147.5, 91.25, 78.125]]","[[209.0, 119.0, 66.0, 110.0]]","[[88.0, 94.0, 64.0, 158.0]]","[[97.5, 55.625, 306.875, 314.375]]","[[166.0, 97.0, 90.0, 278.0]]","[[58.75, 220.0, 211.875, 125.625]]","[[225.0, 280.0, 18.0, 43.0]]","[[40, 315, 297, 12]]","[[184.0, 134.0, 100.0, 89.0]]","[[24, 193, 163, 127]]","[[68, 349, 180, 87]]",human,random,random,random,gt,random,gt,human,human,human,gt,gt,human,gt,human,gt,random,gt,random,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1792_2008_000273.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/504_2011_001655.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1323_2008_007185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_003825.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005141.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_003529.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_006177.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1741_2010_003822.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1551_2007_008256.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/962_2010_001514.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_003352.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000559.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_005304.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005080.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/610_2012_001791.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_003334.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005970.jpg,"[[1.0, 1.0, 463.0, 109.0]]","[[359.0, 155.0, 14.0, 26.0]]","[[133, 147, 119, 333]]","[[363.125, 201.875, 70.625, 126.875]]","[[208, 233, 72, 174]]","[[154, 16, 137, 393]]","[[74.375, 51.875, 228.125, 213.75]]","[[42.0, 114.0, 200.0, 357.0]]","[[117.0, 129.0, 95.0, 116.0]]","[[158, 343, 182, 99]]","[[18, 443, 77, 15]]","[[171.0, 1.0, 243.0, 243.0]]","[[1.0, 106.0, 78.0, 131.0]]","[[14, 269, 352, 79]]","[[367.0, 111.0, 133.0, 124.0]]","[[264.0, 75.0, 127.0, 207.0]]","[[30, 4, 453, 324]]","[[57.5, 31.875, 33.75, 109.375]]","[[80.0, 110.5, 169.5, 124.5]]","[[118, 83, 16, 412]]",gt,gt,random,human,random,random,human,human,gt,random,random,gt,gt,random,gt,gt,random,human,human,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1278_2011_001116.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1479_2010_003436.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1850_2008_002679.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003651.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_005304.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/760_2010_001754.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1761_2010_004730.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/440_2008_001461.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_003529.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001267.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000559.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1779_2008_001894.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1237_2011_006691.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_003106.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1675_2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_000383.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1565_2008_003665.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1551_2007_008256.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1599_2012_000656.jpg,"[[165.625, 91.25, 292.5, 261.25]]","[[39, 13, 286, 395]]","[[159, 163, 102, 82]]","[[138.0, 375.0, 34.0, 44.0]]","[[14, 94, 70, 378]]","[[346.875, 29.375, 47.5, 71.875]]","[[23.0, 144.0, 238.0, 148.0]]","[[64.375, 46.25, 420.625, 280.0]]","[[197.5, 174.375, 78.75, 141.875]]","[[1.0, 227.0, 370.0, 106.0]]","[[-9.375, -3.75, 470.625, 330.625]]","[[36.0, 250.0, 43.0, 104.0]]","[[87.5, 80.625, 69.375, 139.375]]","[[131.875, 39.375, 28.125, 36.25]]","[[171.25, 4.375, 263.125, 321.875]]","[[77.5, 189.375, 33.75, 58.75]]","[[148.0, 107.0, 134.0, 181.0]]","[[35.625, 71.25, 381.875, 291.875]]","[[85.8, 70.2, 252.0, 202.79999999999998]]","[[210.0, 63.0, 51.0, 56.0]]",human,random,random,gt,random,human,gt,human,human,gt,human,gt,human,human,human,human,human,human,human,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000097.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_006786.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1639_2012_001552.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/267_2008_006000.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1278_2011_001116.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000281.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/962_2010_001514.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/937_2011_005731.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001790.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1786_2008_003108.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1321_2011_004866.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1991_2008_004482.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1984_2010_003854.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000033.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1313_2010_005758.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1237_2011_006691.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/788_2008_006475.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1893_2008_001765.jpg,"[[411.0, 152.0, 56.0, 27.0]]","[[100.0, -6.875, 218.125, 360.0]]","[[24, 112, 334, 322]]","[[203.0, 127.0, 109.0, 104.0]]","[[172, 65, 118, 114]]","[[168.0, 87.0, 302.0, 288.0]]","[[106, 83, 200, 333]]","[[3, 2, 380, 154]]","[[1.0, 1.0, 208.0, 374.0]]","[[302.5, 40.0, 145.625, 148.75]]","[[93, 6, 41, 180]]","[[118.75, 224.375, 7.5, 35.0]]","[[1.0, 111.0, 133.0, 135.0]]","[[17, 411, 214, 39]]","[[417.5, 196.875, 68.75, 23.75]]","[[1.0, 150.0, 148.0, 224.0]]","[[158, 277, 165, 179]]","[[159, 30, 24, 150]]","[[39, 15, 330, 60]]","[[29.0, 204.0, 44.0, 111.0]]",gt,human,random,gt,random,gt,random,random,gt,human,random,human,gt,random,human,gt,random,random,random,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_000849.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/462_2008_002665.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1566_2010_006256.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1214_2012_000980.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1991_2008_004482.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_001752.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/516_2011_007132.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/474_2009_002366.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1850_2008_002679.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1949_2010_001337.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1092_2012_001170.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/188_2011_001600.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1303_2010_000590.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1278_2011_001116.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002578.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1779_2008_001894.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1726_2008_001792.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003016.jpg,"[[111.875, 27.5, 326.875, 333.75]]","[[4, 1, 346, 497]]","[[253.0, 279.0, 44.0, 29.0]]","[[229.375, 8.75, 89.375, 235.625]]","[[102.0, 107.0, 110.0, 268.0]]","[[103.0, -10.0, 57.0, 259.0]]","[[110.625, 80.0, 170.0, 173.125]]","[[441.25, 138.75, 56.875, 78.75]]","[[47, 71, 193, 217]]","[[128.75, 21.875, 119.375, 295.625]]","[[4.375, 8.125, 2.5, 3.125]]","[[207.0, 198.0, 126.0, 189.0]]","[[185.0, 67.5, 48.125, 111.25]]","[[23, 55, 137, 440]]","[[227.0, 182.0, 31.0, 29.0]]","[[29, 320, 344, 42]]","[[188, 129, 171, 43]]","[[18, 289, 244, 28]]","[[99.0, 165.0, 135.0, 105.0]]","[[29.0, 63.0, 411.0, 167.0]]",human,random,human,human,gt,human,human,human,random,human,human,gt,human,random,gt,random,random,random,gt,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1565_2008_003665.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003223.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/462_2008_002665.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1599_2012_000656.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1984_2010_003854.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_001752.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1653_2008_000993.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1719_2008_002502.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/628_2008_002359.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003403.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/692_2011_003424.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_003352.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_000383.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000033.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1786_2008_003108.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/440_2008_001461.jpg,"[[73.0, 175.0, 130.0, 106.0]]","[[266.0, 83.0, 37.0, 41.0]]","[[73, 306, 286, 181]]","[[406.0, 3.0, 30.0, 17.0]]","[[261.0, 26.0, 236.0, 349.0]]","[[164.0, 221.0, 84.0, 248.0]]","[[248.0, 152.0, 38.0, 64.0]]","[[341.0, 6.0, 33.0, 88.0]]","[[157.0, -5.0, 89.0, 199.0]]","[[87, 425, 175, 47]]","[[209.0, 62.0, 262.0, 234.0]]","[[41, 146, 89, 78]]","[[294.375, 46.875, 148.75, 161.25]]","[[193.11, 100.48, 34.1475, 51.417500000000004]]","[[38.125, 24.375, 88.125, 331.25]]","[[356.875, 72.5, 78.125, 156.875]]","[[49.0, 10.0, 180.0, 116.0]]","[[-1.875, 189.375, 56.25, 28.75]]","[[7.0, 90.0, 70.0, 219.0]]","[[433.0, 74.0, 65.0, 50.0]]",gt,gt,random,gt,gt,human,gt,gt,human,random,gt,random,human,human,human,human,human,human,human,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/504_2011_001655.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1566_2010_006256.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1545_2010_000361.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001980.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1719_2008_002502.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1850_2008_002679.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001525.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005731.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003628.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_006786.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000032.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1864_2008_000254.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1091_2011_003643.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1639_2012_001552.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1786_2008_003108.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003903.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1949_2010_001337.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_002653.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/384_2008_004399.jpg,"[[376.875, 148.125, 16.875, 36.25]]","[[198.0, 272.0, 54.0, 36.0]]","[[57.0, 98.0, 288.0, 277.0]]","[[88, 24, 213, 465]]","[[3.75, -3.125, 451.875, 320.625]]","[[1.0, 307.0, 353.0, 193.0]]","[[404, 19, 10, 91]]","[[7, 59, 298, 269]]","[[29, 154, 69, 265]]","[[193.0, 162.0, 55.0, 134.0]]","[[30.0, 148.125, 85.625, 64.375]]","[[97, 156, 88, 193]]","[[42, 115, 191, 86]]","[[221, 90, 48, 349]]","[[287.5, 28.75, 158.125, 326.25]]","[[157, 20, 302, 150]]","[[138.75, 183.75, 37.5, 94.375]]","[[93.0, 84.0, 48.0, 180.0]]","[[259.375, 146.25, 85.625, 180.625]]","[[260.0, 154.0, 68.0, 112.0]]",human,human,gt,random,human,gt,random,random,random,gt,human,random,random,random,human,random,human,gt,human,gt
